t	v
361	-87.97499359
361.055	-88.00863812
361.11	-88.04194413
361.165	-88.07491403
361.22	-88.10755026
361.275	-88.13985525
361.33	-88.17183144
361.385	-88.20348127
361.44	-88.23480719
361.495	-88.26581165
361.55	-88.29649711
361.605	-88.32686602
361.66	-88.35692084
361.715	-88.38666402
361.77	-88.41609804
361.825	-88.44522534
361.88	-88.47404838
361.935	-88.50256964
361.99	-88.53079155
362.045	-88.55871657
362.1	-88.58634717
362.155	-88.61368577
362.21	-88.64073484
362.265	-88.66749681
362.32	-88.69397412
362.375	-88.72016919
362.43	-88.74608447
362.485	-88.77172236
362.54	-88.79708528
362.595	-88.82217564
362.65	-88.84699585
362.705	-88.8715483
362.76	-88.89583537
362.815	-88.91985944
362.87	-88.9436229
362.925	-88.96712809
362.98	-88.99037737
363.035	-89.01337309
363.115	-89.04638376
363.225	-89.09092643
363.335	-89.13449525
363.445	-89.17710852
363.555	-89.21878436
363.665	-89.25954072
363.775	-89.29939535
363.885	-89.33836581
363.995	-89.37646945
364.105	-89.41372343
364.215	-89.45014469
364.325	-89.48574995
364.435	-89.52055572
364.545	-89.55457828
364.655	-89.58783372
364.765	-89.62033785
364.875	-89.65210629
364.985	-89.68315442
365.095	-89.71349739
365.205	-89.74315012
365.315	-89.77212728
365.425	-89.80044332
365.535	-89.82811246
365.645	-89.85514869
365.755	-89.88156574
365.865	-89.90737713
365.975	-89.93259614
366.085	-89.95723583
366.195	-89.981309
366.305	-90.00482825
366.415	-90.02780594
366.525	-90.0502542
366.635	-90.07218494
366.745	-90.09360985
366.855	-90.11454038
366.965	-90.1349878
367.075	-90.15496311
367.185	-90.17447715
367.295	-90.1935405
367.405	-90.21216355
367.515	-90.2303565
367.625	-90.2481293
367.735	-90.26549175
367.845	-90.28245342
367.955	-90.29902367
368.065	-90.3152117
368.175	-90.33102649
368.285	-90.34647685
368.395	-90.36157139
368.505	-90.37631853
368.615	-90.39072655
368.725	-90.40480349
368.835	-90.41855728
368.945	-90.43199562
369.055	-90.44512608
369.165	-90.45795606
369.275	-90.47049277
369.385	-90.48274328
369.495	-90.49471451
369.605	-90.50641321
369.715	-90.51784599
369.825	-90.52901928
369.935	-90.53993941
370.045	-90.55061254
370.155	-90.56104469
370.265	-90.57124174
370.375	-90.58120944
370.485	-90.59095341
370.595	-90.60047913
370.705	-90.60979197
370.815	-90.61889715
370.925	-90.62779979
371.035	-90.63650488
371.145	-90.64501729
371.255	-90.65334177
371.365	-90.66148298
371.475	-90.66944545
371.585	-90.6772336
371.695	-90.68485176
371.805	-90.69230414
371.915	-90.69959487
372.025	-90.70672796
372.135	-90.71370733
372.245	-90.72053681
372.355	-90.72722013
372.465	-90.73376094
372.575	-90.74016279
372.685	-90.74642915
372.795	-90.75256341
372.905	-90.75856886
373.015	-90.76444872
373.125	-90.77020614
373.235	-90.77584419
373.345	-90.78136584
373.455	-90.78677402
373.565	-90.79207158
373.675	-90.79726127
373.785	-90.80234581
373.895	-90.80732784
374.005	-90.81220993
374.115	-90.81699458
374.225	-90.82168424
374.335	-90.8262813
374.445	-90.83078808
374.555	-90.83520685
374.665	-90.83953982
374.775	-90.84378915
374.885	-90.84795693
374.995	-90.85204522
375.105	-90.85605601
375.215	-90.85999125
375.325	-90.86385284
375.435	-90.86764263
375.545	-90.87136241
375.655	-90.87501396
375.765	-90.87859898
375.875	-90.88211915
375.985	-90.88557608
376.095	-90.88897137
376.205	-90.89230657
376.315	-90.89558318
376.425	-90.89880268
376.535	-90.90196648
376.645	-90.905076
376.755	-90.90813258
376.865	-90.91113756
376.975	-90.91409223
377.085	-90.91699784
377.195	-90.91985562
377.305	-90.92266677
377.415	-90.92543245
377.525	-90.9281538
377.635	-90.93083192
377.745	-90.9334679
377.855	-90.93606277
377.965	-90.93861758
378.165	-90.94317665
379.265	-90.96622467
380.365	-90.98630041
381.465	-91.00406273
382.565	-91.0200178
383.665	-91.03455439
384.765	-91.04797108
385.865	-91.06049735
386.965	-91.07230963
388.065	-91.08354373
389.165	-91.09430438
390.265	-91.10467245
391.365	-91.11471058
392.465	-91.12446743
393.565	-91.13398094
394.665	-91.14328086
395.765	-91.15239062
396.865	-91.16132882
397.965	-91.17011034
399.065	-91.17874721
400.165	-91.1872492
401.265	-91.19562443
402.365	-91.20387965
403.465	-91.21202057
404.565	-91.22005212
405.665	-91.22797855
406.765	-91.23580364
407.865	-91.24353073
408.965	-91.25116286
410.065	-91.25870279
411.165	-91.26615304
412.265	-91.273516
413.365	-91.28079384
414.465	-91.28798864
415.565	-91.29510236
416.665	-91.30213683
417.765	-91.30909384
418.865	-91.31597505
419.11	-91.3174975
419.165	-91.31783874
419.22	-91.3181798
419.275	-91.31852067
419.33	-91.31886136
419.385	-91.31920186
419.44	-91.31954218
419.495	-91.31988231
419.55	-91.32022226
419.605	-91.32056203
419.66	-91.32090161
419.715	-91.321241
419.77	-91.32158022
419.825	-91.32191925
419.88	-91.3222581
419.935	-91.32259677
419.99	-91.32293525
420.045	-91.32327355
420.1	-91.32361167
420.155	-91.32394961
420.21	-91.32428736
420.265	-91.32462494
420.32	-91.32496233
420.375	-91.32529954
420.43	-91.32563657
420.485	-91.32597342
420.54	-91.32631009
420.595	-91.32664658
420.65	-91.32698289
420.705	-91.32731902
420.76	-91.32765497
420.815	-91.32799074
420.87	-91.32832633
420.925	-91.32866174
420.98	-91.32899698
421.035	-88.14198926
421.09	-83.79761493
421.145	-79.48080528
421.2	-75.1766127
421.255	-70.87394824
421.31	-66.56540206
421.365	-62.24567725
421.42	-57.9065884
421.46	-54.72513588
421.465	-54.3247235
421.47	-53.92347752
421.475	-53.52130831
421.48	-53.11811656
421.485	-52.71379236
421.49	-52.30821424
421.495	-51.90124813
421.5	-51.89274628
421.505	-51.88271764
421.51	-51.87114062
421.515	-51.85800166
421.52	-51.84329418
421.525	-51.82701771
421.53	-51.80917695
421.535	-51.78978096
421.54	-51.76884233
421.545	-51.74637653
421.55	-51.72240122
421.555	-51.69693568
421.56	-51.67000032
421.565	-51.6416162
421.57	-51.61180461
421.575	-51.58058678
421.58	-51.54798352
421.585	-51.51401499
421.59	-51.4787005
421.595	-51.44205825
421.6	-51.40410528
421.605	-51.36485724
421.61	-51.32432836
421.615	-51.28253132
421.62	-51.2394772
421.625	-51.19517542
421.63	-51.1496337
421.635	-51.10285802
421.64	-51.05485263
421.645	-51.00561998
421.65	-50.95516074
421.655	-50.90347381
421.66	-50.85055628
421.665	-50.79640342
421.67	-50.74100871
421.675	-50.68436384
421.68	-50.62645867
421.685	-50.56728123
421.69	-50.50681774
421.695	-50.4450526
421.7	-50.38196833
421.705	-50.31754561
421.71	-50.25176324
421.715	-50.18459808
421.72	-50.11602511
421.725	-50.04601728
421.73	-49.9745456
421.735	-49.90157898
421.74	-49.82708427
421.745	-49.75102616
421.75	-49.67336714
421.755	-49.59406742
421.76	-49.51308487
421.765	-49.43037494
421.77	-49.34589056
421.775	-49.25958207
421.78	-49.1713971
421.785	-49.08128045
421.79	-48.98917399
421.795	-48.89501654
421.8	-48.79874367
421.805	-48.70028764
421.81	-48.59957717
421.815	-48.49653726
421.82	-48.39108908
421.825	-48.28314968
421.83	-48.17263182
421.835	-48.05944373
421.84	-47.94348886
421.845	-47.82466562
421.85	-47.7028671
421.855	-47.57798073
421.86	-47.44988799
421.865	-47.31846404
421.87	-47.18357735
421.875	-47.04508931
421.88	-46.90285375
421.885	-46.75671656
421.89	-46.60651509
421.895	-46.45207772
421.9	-46.29322323
421.905	-46.1297602
421.91	-45.96148638
421.915	-45.78818799
421.92	-45.60963895
421.925	-45.42560011
421.93	-45.23581839
421.935	-45.04002588
421.94	-44.83793886
421.945	-44.62925677
421.95	-44.41366113
421.955	-44.19081438
421.96	-43.96035861
421.965	-43.72191429
421.97	-43.4750789
421.975	-43.21942547
421.98	-42.95450107
421.985	-42.67982528
421.99	-42.39488853
421.995	-42.09915051
422	-41.79203844
422.005	-41.47294546
422.01	-41.14122901
422.015	-40.79620936
422.02	-40.43716819
422.025	-40.0633476
422.03	-39.67394932
422.035	-39.26813461
422.04	-38.84502475
422.045	-38.4037027
422.05	-37.94321612
422.055	-37.46282006
422.06	-36.96144796
422.065	-36.43798657
422.07	-35.89127737
422.075	-35.32011906
422.08	-34.72327113
422.085	-34.09945883
422.09	-33.44737976
422.095	-32.76571221
422.1	-32.05312571
422.105	-31.30829381
422.11	-30.52990961
422.115	-29.71670403
422.12	-28.86746729
422.125	-27.98107353
422.13	-27.05650892
422.135	-26.09290307
422.14	-25.08956356
422.145	-24.04601337
422.15	-22.96203038
422.155	-21.83768802
422.16	-20.67339577
422.165	-19.46993778
422.17	-18.22850762
422.175	-16.95073679
422.18	-15.6387145
422.185	-14.29499629
422.19	-12.9225992
422.195	-11.52498173
422.2	-10.10600772
422.205	-8.66989413
422.21	-7.221144167
422.215	-5.764468101
422.22	-4.304695468
422.225	-2.846682903
422.23	-1.395222224
422.235	0.045046749
422.24	1.469714785
422.245	2.874670235
422.25	4.256152496
422.255	5.610791043
422.26	6.935630112
422.265	8.228139879
422.27	9.48621559
422.275	10.70816646
422.28	11.89269637
422.285	13.03887834
422.29	14.14612475
422.295	15.21415491
422.3	16.24296149
422.305	17.23277684
422.31	18.18404025
422.315	19.09736672
422.32	19.9735177
422.325	20.81337417
422.33	21.61791218
422.335	22.38818099
422.34	23.12528358
422.345	23.83035976
422.35	24.50457148
422.355	25.14909028
422.36	25.76508673
422.365	26.35372163
422.37	26.91613877
422.375	27.45345912
422.38	27.9667762
422.385	28.4571526
422.39	28.9256173
422.395	29.37316382
422.4	29.80074905
422.405	30.20929261
422.41	30.59967659
422.415	30.9727458
422.42	31.32930815
422.425	31.67013545
422.43	31.99596421
422.435	32.30749669
422.44	32.60540207
422.445	32.89031756
422.45	33.16284973
422.455	33.4235757
422.46	33.67304445
422.465	33.91177806
422.47	34.14027299
422.475	34.35900123
422.48	34.56841157
422.485	34.76893067
422.49	34.96096421
422.495	35.14489794
422.5	35.32109869
422.505	35.48991536
422.51	35.65167982
422.515	35.80670781
422.52	35.9552998
422.525	36.09774174
422.53	36.23430584
422.535	36.36525129
422.54	36.49082492
422.545	36.61126186
422.55	36.72678613
422.555	36.83761123
422.56	36.94394066
422.565	37.04596843
422.57	37.14387957
422.575	37.23785057
422.58	37.32804981
422.585	37.41463795
422.59	37.49776837
422.595	37.57758746
422.6	37.65423502
422.605	37.72784457
422.61	37.79854364
422.615	37.86645407
422.62	37.93169232
422.625	37.99436965
422.63	38.05459245
422.635	38.11246244
422.64	38.16807686
422.645	38.22152873
422.65	38.27290703
422.655	38.32229687
422.66	38.36977969
422.665	38.41543342
422.67	38.45933266
422.675	38.50154878
422.68	38.54215013
422.685	38.58120214
422.69	38.61876745
422.695	38.65490606
422.7	38.68967542
422.705	38.72313056
422.71	38.75532417
422.715	38.78630676
422.72	38.81612669
422.725	38.84483031
422.73	38.87246201
422.735	38.89906434
422.74	38.92467808
422.745	38.9493423
422.75	38.97309444
422.755	38.99597039
422.76	39.01800455
422.765	39.03922989
422.77	39.05967801
422.775	39.0793792
422.78	39.0983625
422.785	39.11665576
422.79	39.13428565
422.795	39.15127775
422.8	39.1676566
422.805	39.18344569
422.81	39.19866758
422.815	39.21334386
422.82	39.22749525
422.825	39.2411416
422.83	39.25430197
422.835	39.26699459
422.84	39.27923696
422.845	39.29104585
422.85	39.30243734
422.855	39.31342683
422.86	39.32402911
422.865	39.33425833
422.87	39.34412805
422.875	39.35365129
422.88	39.36284051
422.885	39.37170765
422.89	39.38026417
422.895	39.38852103
422.9	39.39648875
422.905	39.40417739
422.91	39.4115966
422.915	39.41875562
422.92	39.42566331
422.925	39.43232815
422.93	39.43875826
422.935	39.44496141
422.99	39.50013629
423.045	39.5361994
423.1	39.55793439
423.155	39.56818969
423.21	39.56859409
423.265	39.56001671
423.32	39.54286305
423.375	39.51726519
423.43	39.48320361
423.485	39.44058485
423.54	39.38929032
423.595	39.32920658
423.65	39.26024354
423.705	39.18234474
423.76	39.09549267
423.815	38.99971071
423.87	38.89506302
423.925	38.78165316
423.98	38.65962177
424.035	38.52914392
424.09	38.39042606
424.145	38.24370299
424.2	38.08923471
424.255	37.92730339
424.31	37.75821043
424.365	37.58227359
424.42	37.39982436
424.475	37.21120539
424.53	37.01676814
424.585	36.81687064
424.64	36.61187545
424.695	36.40214778
424.75	36.18805372
424.805	35.96995867
424.86	35.74822585
424.915	35.52321502
424.97	35.29528128
425.025	35.064774
425.08	34.83203589
425.135	34.59740212
425.19	34.36119966
425.245	34.12374657
425.3	33.88535151
425.355	33.64631325
425.41	33.4069203
425.465	33.1674506
425.52	32.92817129
425.575	32.68933854
425.63	32.4511974
425.685	32.21398178
425.74	31.97791443
425.795	31.74320693
425.85	31.51005981
425.905	31.27866264
425.96	31.04919417
426.015	30.82182252
426.07	30.59670534
426.125	30.37399007
426.18	30.15381417
426.235	29.93630538
426.29	29.72158198
426.345	29.50975311
426.4	29.30091903
426.455	29.09517145
426.51	28.89259385
426.565	28.69326175
426.62	28.49724309
426.675	28.3045985
426.73	28.11538164
426.785	27.92963952
426.84	27.74741279
426.895	27.56873607
426.95	27.39363827
427.005	27.22214282
427.06	27.05426807
427.115	26.89002744
427.17	26.72942983
427.225	26.57247979
427.28	26.41917782
427.335	26.2695206
427.39	26.12350127
427.445	25.98110962
427.5	25.8423323
427.555	25.70715311
427.61	25.5755531
427.665	25.44751084
427.72	25.32300257
427.775	25.20200238
427.83	25.08448237
427.885	24.97041283
427.94	24.85976236
427.995	24.75249803
428.05	24.64858549
428.105	24.54798914
428.16	24.45067219
428.215	24.3565968
428.27	24.26572419
428.325	24.17801472
428.38	24.09342799
428.435	24.01192293
428.49	23.93345786
428.545	23.85799058
428.6	23.78547843
428.655	23.71587838
428.71	23.64914706
428.765	23.5852408
428.82	23.52411574
428.875	23.46572784
428.93	23.41003293
428.985	23.35698675
429.04	23.30654499
429.095	23.25866335
429.15	23.21329753
429.205	23.17040329
429.26	23.1299365
429.315	23.09185311
429.37	23.05610924
429.425	23.02266114
429.48	22.99146527
429.535	22.96247829
429.59	22.9356571
429.645	22.91095881
429.7	22.88834083
429.755	22.86776082
429.81	22.84917676
429.865	22.83254691
429.92	22.81782987
429.975	22.80498457
430.03	22.79397029
430.085	22.78474665
430.14	22.77727364
430.195	22.77151165
430.25	22.76742143
430.305	22.76496413
430.36	22.7641013
430.415	22.76479491
430.47	22.76700732
430.525	22.77070134
430.58	22.77584019
430.635	22.78238753
430.69	22.79030746
430.745	22.79956452
430.8	22.81012368
430.855	22.8219504
430.91	22.83501055
430.965	22.84927049
431.02	22.86469702
431.075	22.88125741
431.13	22.89891941
431.185	22.91765121
431.24	22.93742148
431.295	22.95819936
431.35	22.97995446
431.405	23.00265686
431.46	23.02627712
431.515	23.05078626
431.57	23.07615577
431.625	23.10235763
431.68	23.12936427
431.735	23.1571486
431.79	23.185684
431.845	23.21494431
431.9	23.24490384
431.955	23.27553736
432.01	23.30682012
432.065	23.3387278
432.12	23.37123657
432.175	23.40432303
432.23	23.43796423
432.285	23.4721377
432.34	23.50682137
432.395	23.54199366
432.45	23.5776334
432.505	23.61371985
432.56	23.65023271
432.615	23.68715213
432.67	23.72445864
432.725	23.76213322
432.78	23.80015724
432.835	23.83851252
432.89	23.87718123
432.945	23.91614599
433	23.95538978
433.055	23.99489598
433.11	24.03464838
433.165	24.07463111
433.22	24.1148287
433.275	24.15522605
433.33	24.19580841
433.385	24.23656139
433.44	24.27747098
433.495	24.31852349
433.55	24.35970559
433.605	24.40100426
433.66	24.44240685
433.715	24.48390101
433.77	24.52547472
433.825	24.56711628
433.88	24.60881429
433.95	24.66196435
434.06	24.74561292
434.17	24.82930431
434.28	24.91296081
434.39	24.99650909
434.5	25.07987993
434.61	25.16300814
434.72	25.24583234
434.83	25.32829484
434.94	25.41034146
435.05	25.4919214
435.16	25.57298707
435.27	25.65349398
435.38	25.73340055
435.49	25.81266802
435.6	25.8912603
435.71	25.96914384
435.82	26.04628752
435.93	26.12266252
436.04	26.19824219
436.15	26.27300199
436.26	26.34691933
436.37	26.41997349
436.48	26.49214552
436.59	26.56341817
436.7	26.63377575
436.81	26.70320409
436.92	26.77169042
437.03	26.83922333
437.14	26.90579266
437.25	26.97138944
437.36	27.03600584
437.47	27.09963507
437.58	27.16227134
437.69	27.2239098
437.8	27.28454648
437.91	27.34417822
438.02	27.40280265
438.13	27.46041812
438.24	27.51702366
438.35	27.57261893
438.46	27.6272042
438.57	27.68078027
438.68	27.73334849
438.79	27.78491066
438.9	27.83546904
439.01	27.88502633
439.12	27.93358558
439.23	27.98115024
439.34	28.02772406
439.45	28.07331111
439.56	28.11791576
439.67	28.16154262
439.78	28.20419657
439.89	28.24588268
440	28.28660625
440.11	28.32637276
440.22	28.36518784
440.33	28.40305732
440.44	28.43998714
440.55	28.47598335
440.66	28.51105217
440.77	28.54519987
440.88	28.57843284
440.99	28.61075754
441.1	28.64218052
441.21	28.67270836
441.32	28.70234774
441.43	28.73110535
441.54	28.75898792
441.65	28.78600225
441.76	28.81215512
441.87	28.83745335
441.98	28.8619038
442.09	28.88551329
442.2	28.90828869
442.31	28.93023683
442.42	28.95136459
442.53	28.97167878
442.64	28.99118625
442.75	29.00989381
442.86	29.02780826
442.97	29.04493639
443.08	29.06128495
443.19	29.07686067
443.3	29.09167028
443.41	29.10572044
443.52	29.1190178
443.63	29.131569
443.74	29.14338061
443.85	29.15445918
443.96	29.16481123
444.07	29.17444324
444.18	29.18336166
444.29	29.19157288
444.4	29.19908328
444.51	29.20589917
444.62	29.21202684
444.73	29.21747254
444.84	29.22224247
444.95	29.22634278
445.06	29.22977961
445.17	29.23255901
445.28	29.23468704
445.39	29.23616968
445.5	29.23701288
445.61	29.23722254
445.72	29.23680453
445.83	29.23576467
445.94	29.23410874
446.05	29.23184246
446.16	29.22897154
446.27	29.22550162
446.38	29.22143831
446.49	29.21678718
446.6	29.21155374
446.71	29.20574347
446.82	29.19936182
446.93	29.19241418
447.04	29.1849059
447.15	29.17684231
447.26	29.16822867
447.37	29.15907021
447.48	29.14937212
447.59	29.13913957
447.7	29.12837765
447.81	29.11709145
447.92	29.10528599
448.03	29.09296626
448.14	29.08013722
448.25	29.06680378
448.36	29.05297083
448.47	29.03864319
448.58	29.02382567
448.69	29.00852304
448.8	28.99274001
448.91	28.97648128
449.92	28.80330339
451.02	28.57342864
452.12	28.30462337
453.22	28.00075115
454.32	27.66536667
455.42	27.30173526
456.52	26.91285126
457.62	26.50145469
458.72	26.07004707
459.82	25.62090642
460.92	25.15610188
462.02	24.67750797
463.12	24.18681866
464.22	23.68556107
465.32	23.17510895
466.42	22.65669563
467.52	22.13142654
468.62	21.60029111
469.72	21.064174
470.82	20.5238656
471.92	19.98007177
473.02	19.43342273
474.12	18.88448117
475.22	18.33374954
476.32	17.78167645
477.42	17.22866239
478.52	16.67506462
479.62	16.12120132
480.72	15.56735509
481.82	15.0137758
482.92	14.46068287
484.02	13.90826701
485.12	13.35669153
486.22	12.80609331
487.32	12.2565834
488.42	11.70824746
489.52	11.16114605
490.62	10.61531489
491.72	10.07076507
492.82	9.527483431
493.92	8.985433002
495.02	8.444553682
496.12	7.904763109
497.22	7.365957775
498.32	6.828014392
499.42	6.290791491
500.52	5.754131259
501.62	5.217861574
502.72	4.681798233
503.82	4.145747314
504.92	3.609507659
506.02	3.072873436
507.12	2.535636749
508.22	1.997590254
509.32	1.458529779
510.42	0.918256886
511.52	0.376581388
512.62	-0.166676217
513.72	-0.711682413
514.82	-1.258588425
515.92	-1.807528112
517.02	-2.358615975
518.12	-2.911945304
519.22	-3.467586469
520.32	-4.025585355
